,id,type,labels,description,image_url,Filename,Date
81278,89540,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105400707_sardine_bad.jpeg,20250123105400707_sardine_bad.jpeg,2025-01-23
81279,89541,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105413342_sardine_bad.jpeg,20250123105413342_sardine_bad.jpeg,2025-01-23
81280,89542,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105414173_sardine_bad.jpeg,20250123105414173_sardine_bad.jpeg,2025-01-23
81281,89543,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105436631_sardine_bad.jpeg,20250123105436631_sardine_bad.jpeg,2025-01-23
81282,89544,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105447154_sardine_bad.jpeg,20250123105447154_sardine_bad.jpeg,2025-01-23
81283,89545,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105459065_sardine_bad.jpeg,20250123105459065_sardine_bad.jpeg,2025-01-23
81284,89546,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105619936_sardine_bad.jpeg,20250123105619936_sardine_bad.jpeg,2025-01-23
81285,89547,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105630496_sardine_bad.jpeg,20250123105630496_sardine_bad.jpeg,2025-01-23
81286,89548,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105641966_sardine_bad.jpeg,20250123105641966_sardine_bad.jpeg,2025-01-23
81287,89549,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105704035_sardine_bad.jpeg,20250123105704035_sardine_bad.jpeg,2025-01-23
81288,89550,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105713413_sardine_bad.jpeg,20250123105713413_sardine_bad.jpeg,2025-01-23
81289,89551,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105736909_sardine_bad.jpeg,20250123105736909_sardine_bad.jpeg,2025-01-23
81290,89552,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105747877_sardine_bad.jpeg,20250123105747877_sardine_bad.jpeg,2025-01-23
81291,89553,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105800475_sardine_bad.jpeg,20250123105800475_sardine_bad.jpeg,2025-01-23
81292,89554,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105859706_sardine_bad.jpeg,20250123105859706_sardine_bad.jpeg,2025-01-23
81293,89555,sardine,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/sardine/bad/20250123105948675_sardine_bad.jpeg,20250123105948675_sardine_bad.jpeg,2025-01-23
81294,89556,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250125102635186_white prawns_bad.jpeg,20250125102635186_white prawns_bad.jpeg,2025-01-25
81295,89557,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250125102722666_white prawns_bad.jpeg,20250125102722666_white prawns_bad.jpeg,2025-01-25
81296,89558,white prawns,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/white prawns/bad/20250125102802187_white prawns_bad.jpeg,20250125102802187_white prawns_bad.jpeg,2025-01-25
81539,89801,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104013646_mackerel_bad.jpeg,20250128104013646_mackerel_bad.jpeg,2025-01-28
81540,89802,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104026845_mackerel_bad.jpeg,20250128104026845_mackerel_bad.jpeg,2025-01-28
81541,89803,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104042960_mackerel_bad.jpeg,20250128104042960_mackerel_bad.jpeg,2025-01-28
81542,89804,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104056619_mackerel_bad.jpeg,20250128104056619_mackerel_bad.jpeg,2025-01-28
81543,89805,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104110456_mackerel_bad.jpeg,20250128104110456_mackerel_bad.jpeg,2025-01-28
81544,89806,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104123580_mackerel_bad.jpeg,20250128104123580_mackerel_bad.jpeg,2025-01-28
81545,89807,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104143668_mackerel_bad.jpeg,20250128104143668_mackerel_bad.jpeg,2025-01-28
81546,89808,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104202729_mackerel_bad.jpeg,20250128104202729_mackerel_bad.jpeg,2025-01-28
81547,89809,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104213806_mackerel_bad.jpeg,20250128104213806_mackerel_bad.jpeg,2025-01-28
81548,89810,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104225354_mackerel_bad.jpeg,20250128104225354_mackerel_bad.jpeg,2025-01-28
81549,89811,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104526710_mackerel_bad.jpeg,20250128104526710_mackerel_bad.jpeg,2025-01-28
81550,89812,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104537779_mackerel_bad.jpeg,20250128104537779_mackerel_bad.jpeg,2025-01-28
81551,89813,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104550068_mackerel_bad.jpeg,20250128104550068_mackerel_bad.jpeg,2025-01-28
81552,89814,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104600894_mackerel_bad.jpeg,20250128104600894_mackerel_bad.jpeg,2025-01-28
81553,89815,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104612128_mackerel_bad.jpeg,20250128104612128_mackerel_bad.jpeg,2025-01-28
81554,89816,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104625555_mackerel_bad.jpeg,20250128104625555_mackerel_bad.jpeg,2025-01-28
81555,89817,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104635095_mackerel_bad.jpeg,20250128104635095_mackerel_bad.jpeg,2025-01-28
81556,89818,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104646771_mackerel_bad.jpeg,20250128104646771_mackerel_bad.jpeg,2025-01-28
81557,89819,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104701991_mackerel_bad.jpeg,20250128104701991_mackerel_bad.jpeg,2025-01-28
81558,89820,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104714773_mackerel_bad.jpeg,20250128104714773_mackerel_bad.jpeg,2025-01-28
81559,89821,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104726447_mackerel_bad.jpeg,20250128104726447_mackerel_bad.jpeg,2025-01-28
81560,89822,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104746434_mackerel_bad.jpeg,20250128104746434_mackerel_bad.jpeg,2025-01-28
81561,89823,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104746820_mackerel_bad.jpeg,20250128104746820_mackerel_bad.jpeg,2025-01-28
81562,89824,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104757940_mackerel_bad.jpeg,20250128104757940_mackerel_bad.jpeg,2025-01-28
81563,89825,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104810489_mackerel_bad.jpeg,20250128104810489_mackerel_bad.jpeg,2025-01-28
81564,89826,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104824431_mackerel_bad.jpeg,20250128104824431_mackerel_bad.jpeg,2025-01-28
81565,89827,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104835334_mackerel_bad.jpeg,20250128104835334_mackerel_bad.jpeg,2025-01-28
81566,89828,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104849586_mackerel_bad.jpeg,20250128104849586_mackerel_bad.jpeg,2025-01-28
81567,89829,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104900891_mackerel_bad.jpeg,20250128104900891_mackerel_bad.jpeg,2025-01-28
81568,89830,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104913402_mackerel_bad.jpeg,20250128104913402_mackerel_bad.jpeg,2025-01-28
81569,89831,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128104926359_mackerel_bad.jpeg,20250128104926359_mackerel_bad.jpeg,2025-01-28
81570,89832,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105420641_mackerel_bad.jpeg,20250128105420641_mackerel_bad.jpeg,2025-01-28
81571,89833,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105430724_mackerel_bad.jpeg,20250128105430724_mackerel_bad.jpeg,2025-01-28
81572,89834,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105440361_mackerel_bad.jpeg,20250128105440361_mackerel_bad.jpeg,2025-01-28
81573,89835,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105451243_mackerel_bad.jpeg,20250128105451243_mackerel_bad.jpeg,2025-01-28
81574,89836,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105500821_mackerel_bad.jpeg,20250128105500821_mackerel_bad.jpeg,2025-01-28
81575,89837,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105511132_mackerel_bad.jpeg,20250128105511132_mackerel_bad.jpeg,2025-01-28
81576,89838,mackerel,bad,"Softness, Size",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105521600_mackerel_bad.jpeg,20250128105521600_mackerel_bad.jpeg,2025-01-28
81577,89839,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105531563_mackerel_bad.jpeg,20250128105531563_mackerel_bad.jpeg,2025-01-28
81578,89840,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105541819_mackerel_bad.jpeg,20250128105541819_mackerel_bad.jpeg,2025-01-28
81579,89841,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105553263_mackerel_bad.jpeg,20250128105553263_mackerel_bad.jpeg,2025-01-28
81580,89842,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105603330_mackerel_bad.jpeg,20250128105603330_mackerel_bad.jpeg,2025-01-28
81581,89843,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105613407_mackerel_bad.jpeg,20250128105613407_mackerel_bad.jpeg,2025-01-28
81582,89844,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105624061_mackerel_bad.jpeg,20250128105624061_mackerel_bad.jpeg,2025-01-28
81583,89845,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105632885_mackerel_bad.jpeg,20250128105632885_mackerel_bad.jpeg,2025-01-28
81584,89846,mackerel,bad,"Softness, Cuts and Damage",https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105643055_mackerel_bad.jpeg,20250128105643055_mackerel_bad.jpeg,2025-01-28
81585,89847,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105653168_mackerel_bad.jpeg,20250128105653168_mackerel_bad.jpeg,2025-01-28
81586,89848,mackerel,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/mackerel/bad/20250128105703736_mackerel_bad.jpeg,20250128105703736_mackerel_bad.jpeg,2025-01-28
81649,89911,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128112840886_pink perch_bad.jpeg,20250128112840886_pink perch_bad.jpeg,2025-01-28
81650,89912,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128112850321_pink perch_bad.jpeg,20250128112850321_pink perch_bad.jpeg,2025-01-28
81651,89913,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128112902943_pink perch_bad.jpeg,20250128112902943_pink perch_bad.jpeg,2025-01-28
81652,89914,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128112928116_pink perch_bad.jpeg,20250128112928116_pink perch_bad.jpeg,2025-01-28
81654,89916,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128112954900_pink perch_bad.jpeg,20250128112954900_pink perch_bad.jpeg,2025-01-28
81656,89918,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113027661_pink perch_bad.jpeg,20250128113027661_pink perch_bad.jpeg,2025-01-28
81657,89919,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113037256_pink perch_bad.jpeg,20250128113037256_pink perch_bad.jpeg,2025-01-28
81658,89920,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113047374_pink perch_bad.jpeg,20250128113047374_pink perch_bad.jpeg,2025-01-28
81659,89921,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113056767_pink perch_bad.jpeg,20250128113056767_pink perch_bad.jpeg,2025-01-28
81660,89922,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113110303_pink perch_bad.jpeg,20250128113110303_pink perch_bad.jpeg,2025-01-28
81661,89923,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113118296_pink perch_bad.jpeg,20250128113118296_pink perch_bad.jpeg,2025-01-28
81662,89924,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113128665_pink perch_bad.jpeg,20250128113128665_pink perch_bad.jpeg,2025-01-28
81663,89925,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113138529_pink perch_bad.jpeg,20250128113138529_pink perch_bad.jpeg,2025-01-28
81664,89926,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113204808_pink perch_bad.jpeg,20250128113204808_pink perch_bad.jpeg,2025-01-28
81665,89927,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113217540_pink perch_bad.jpeg,20250128113217540_pink perch_bad.jpeg,2025-01-28
81666,89928,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113230139_pink perch_bad.jpeg,20250128113230139_pink perch_bad.jpeg,2025-01-28
81667,89929,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113243296_pink perch_bad.jpeg,20250128113243296_pink perch_bad.jpeg,2025-01-28
81668,89930,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113252323_pink perch_bad.jpeg,20250128113252323_pink perch_bad.jpeg,2025-01-28
81669,89931,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113315507_pink perch_bad.jpeg,20250128113315507_pink perch_bad.jpeg,2025-01-28
81670,89932,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113343193_pink perch_bad.jpeg,20250128113343193_pink perch_bad.jpeg,2025-01-28
81671,89933,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113352867_pink perch_bad.jpeg,20250128113352867_pink perch_bad.jpeg,2025-01-28
81672,89934,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113401974_pink perch_bad.jpeg,20250128113401974_pink perch_bad.jpeg,2025-01-28
81673,89935,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113410334_pink perch_bad.jpeg,20250128113410334_pink perch_bad.jpeg,2025-01-28
81674,89936,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113421071_pink perch_bad.jpeg,20250128113421071_pink perch_bad.jpeg,2025-01-28
81675,89937,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113430811_pink perch_bad.jpeg,20250128113430811_pink perch_bad.jpeg,2025-01-28
81676,89938,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113440816_pink perch_bad.jpeg,20250128113440816_pink perch_bad.jpeg,2025-01-28
81677,89939,pink perch,bad,Softness,https://fish-data-collection-v2.s3.ap-south-1.amazonaws.com/pink perch/bad/20250128113451297_pink perch_bad.jpeg,20250128113451297_pink perch_bad.jpeg,2025-01-28
